1769909580000000,67290.11,67334.44,67246.91,67231.33,14.49602,1769909639999999,0,0,0,0,0
1769909640000000,67121.79,67176.67,67074.77,67135.53,39.41005,1769909699999999,0,0,0,0,0
1769909700000000,67275.39,67335.04,67222.46,67201.12,63.59162,1769909759999999,0,0,0,0,0
1769909760000000,67252.10,67258.04,67172.21,67305.82,69.74136,1769909819999999,0,0,0,0,0
1769909820000000,67390.52,67414.57,67388.95,67340.25,52.22768,1769909879999999,0,0,0,0,0
1769909880000000,67398.00,67453.34,67380.14,67401.81,33.52907,1769909939999999,0,0,0,0,0
1769909940000000,67320.25,67393.75,67274.56,67358.91,18.93395,1769909999999999,0,0,0,0,0
1769910000000000,67283.43,67296.43,67202.33,67315.28,11.89714,1769910059999999,0,0,0,0,0
1769910060000000,67221.46,67255.22,67196.50,67224.52,36.53727,1769910119999999,0,0,0,0,0
1769910120000000,67242.19,67311.31,67236.68,67203.23,62.64069,1769910179999999,0,0,0,0,0
1769910180000000,67287.29,67340.39,67273.51,67291.18,47.75933,1769910239999999,0,0,0,0,0
1769910240000000,67415.07,67415.12,67333.20,67358.62,55.62283,1769910299999999,0,0,0,0,0
1769910300000000,67412.75,67608.25,67407.67,67420.46,20.66676,1769910359999999,0,0,0,0,0
1769910360000000,67557.29,67642.11,67505.67,67546.32,58.96255,1769910419999999,0,0,0,0,0
1769910420000000,67554.14,67602.36,67450.36,67512.70,18.01730,1769910479999999,0,0,0,0,0
1769910480000000,67705.01,67892.60,67690.81,67710.74,31.83701,1769910539999999,0,0,0,0,0
1769910540000000,67524.89,67705.81,67423.92,67563.21,15.31975,1769910599999999,0,0,0,0,0
1769910600000000,67435.44,67540.10,67325.05,67476.56,69.52053,1769910659999999,0,0,0,0,0
1769910660000000,67361.73,67385.71,67222.69,67354.65,34.30426,1769910719999999,0,0,0,0,0
1769910720000000,67219.96,67253.45,67146.92,67218.59,69.47029,1769910779999999,0,0,0,0,0
1769910780000000,67239.96,67273.91,67129.72,67226.10,68.00951,1769910839999999,0,0,0,0,0
1769910840000000,67186.25,67268.74,67165.15,67083.00,28.90577,1769910899999999,0,0,0,0,0
1769910900000000,67241.99,67334.86,67156.89,67246.42,61.17184,1769910959999999,0,0,0,0,0
1769910960000000,67196.98,67352.24,67180.43,67182.09,71.71418,1769911019999999,0,0,0,0,0
1769911020000000,67192.46,67281.83,67132.40,67167.51,12.00900,1769911079999999,0,0,0,0,0
1769911080000000,67237.82,67278.64,67204.09,67307.33,33.82372,1769911139999999,0,0,0,0,0
1769911140000000,67396.90,67481.84,67395.03,67402.54,76.36438,1769911199999999,0,0,0,0,0
1769911200000000,67590.48,67655.89,67456.03,67595.31,58.34265,1769911259999999,0,0,0,0,0
1769911260000000,67471.49,67545.26,67462.07,67454.45,25.51175,1769911319999999,0,0,0,0,0
1769911320000000,67413.26,67477.14,67334.31,67391.06,47.16454,1769911379999999,0,0,0,0,0
1769911380000000,67179.60,67239.34,67119.01,67234.05,28.96415,1769911439999999,0,0,0,0,0
1769911440000000,67168.03,67208.59,67153.78,67186.91,47.51048,1769911499999999,0,0,0,0,0
1769911500000000,67164.53,67215.57,67145.23,67209.54,60.72095,1769911559999999,0,0,0,0,0
1769911560000000,67334.67,67348.96,67327.09,67352.69,23.58823,1769911619999999,0,0,0,0,0
1769911620000000,67336.30,67386.11,67237.81,67340.69,29.20179,1769911679999999,0,0,0,0,0
1769911680000000,67512.59,67528.92,67499.10,67492.93,70.79228,1769911739999999,0,0,0,0,0
1769911740000000,67195.96,67205.26,67115.47,67175.75,40.83282,1769911799999999,0,0,0,0,0
1769911800000000,67204.50,67228.31,67119.50,67188.00,67.54810,1769911859999999,0,0,0,0,0
1769911860000000,67145.72,67164.05,67127.47,67136.07,20.44383,1769911919999999,0,0,0,0,0
1769911920000000,67017.15,67043.34,66977.00,67016.38,63.51104,1769911979999999,0,0,0,0,0
1769911980000000,66798.78,66886.43,66783.98,66846.85,41.53601,1769912039999999,0,0,0,0,0
1769912040000000,66511.31,66567.20,66443.15,66509.17,53.47191,1769912099999999,0,0,0,0,0
1769912100000000,66313.66,66397.14,66261.99,66304.83,24.77176,1769912159999999,0,0,0,0,0
1769912160000000,66260.31,66299.86,66245.75,66274.33,10.18730,1769912219999999,0,0,0,0,0
1769912220000000,66062.31,66095.18,66047.43,66090.37,59.48691,1769912279999999,0,0,0,0,0
1769912280000000,66008.96,66093.16,65939.35,65925.11,65.14796,1769912339999999,0,0,0,0,0
1769912340000000,65847.92,65931.18,65770.95,65830.88,48.11937,1769912399999999,0,0,0,0,0
1769912400000000,65646.98,65786.95,65632.72,65633.33,21.61460,1769912459999999,0,0,0,0,0
1769912460000000,65555.43,65679.82,65495.55,65541.52,18.70476,1769912519999999,0,0,0,0,0
1769912520000000,65465.20,65580.20,65376.99,65448.59,44.56567,1769912579999999,0,0,0,0,0
1769912580000000,65500.31,65511.36,65436.08,65514.93,27.52575,1769912639999999,0,0,0,0,0
1769912640000000,65819.86,65930.89,65766.03,65774.97,76.55504,1769912699999999,0,0,0,0,0
1769912700000000,66039.82,66040.14,66037.02,66051.20,62.93882,1769912759999999,0,0,0,0,0
1769912760000000,65820.55,65841.96,65776.80,65807.81,50.97307,1769912819999999,0,0,0,0,0
1769912820000000,65700.87,65770.60,65638.71,65720.93,33.33159,1769912879999999,0,0,0,0,0
1769912880000000,65554.87,65693.38,65495.72,65608.83,30.17525,1769912939999999,0,0,0,0,0
1769912940000000,65810.89,65860.39,65727.10,65797.25,32.01620,1769912999999999,0,0,0,0,0
1769913000000000,65630.19,65820.15,65550.91,65657.42,79.16835,1769913059999999,0,0,0,0,0
1769913060000000,65524.19,65607.88,65480.10,65537.56,35.32456,1769913119999999,0,0,0,0,0
1769913120000000,65530.08,65642.09,65526.69,65503.14,48.44537,1769913179999999,0,0,0,0,0
1769913180000000,65672.14,65709.85,65659.14,65652.85,78.12028,1769913239999999,0,0,0,0,0
1769913240000000,65582.80,65620.19,65527.70,65625.25,48.65760,1769913299999999,0,0,0,0,0
1769913300000000,65969.64,66107.52,65893.63,65946.49,18.22263,1769913359999999,0,0,0,0,0
1769913360000000,66051.75,66133.48,66031.88,66005.10,29.13974,1769913419999999,0,0,0,0,0
1769913420000000,66259.78,66452.89,66255.79,66310.38,36.85102,1769913479999999,0,0,0,0,0
1769913480000000,66411.09,66456.03,66295.06,66356.15,29.33732,1769913539999999,0,0,0,0,0
1769913540000000,66442.67,66522.90,66355.43,66423.55,67.43846,1769913599999999,0,0,0,0,0
1769913600000000,66409.57,66475.52,66157.21,66332.86,44.27482,1769913659999999,0,0,0,0,0
1769913660000000,66513.51,66593.49,66456.47,66555.41,48.04010,1769913719999999,0,0,0,0,0
1769913720000000,66378.93,66398.45,66332.41,66436.25,50.02583,1769913779999999,0,0,0,0,0
1769913780000000,66398.77,66536.32,66271.51,66416.67,59.36595,1769913839999999,0,0,0,0,0
1769913840000000,66447.54,66520.75,66370.98,66384.01,78.65727,1769913899999999,0,0,0,0,0
1769913900000000,66399.11,66399.76,66292.27,66398.35,70.87902,1769913959999999,0,0,0,0,0
1769913960000000,66505.81,66567.06,66418.58,66498.63,60.57107,1769914019999999,0,0,0,0,0
1769914020000000,66313.58,66376.11,66262.65,66350.73,77.84425,1769914079999999,0,0,0,0,0
1769914080000000,66185.31,66289.66,66093.30,66122.12,69.66389,1769914139999999,0,0,0,0,0
1769914140000000,66272.40,66332.88,66220.58,66330.61,63.15813,1769914199999999,0,0,0,0,0
1769914200000000,66294.25,66309.79,66191.54,66317.79,74.46504,1769914259999999,0,0,0,0,0
1769914260000000,66536.35,66538.49,66503.02,66543.69,54.36235,1769914319999999,0,0,0,0,0
1769914320000000,66641.77,66703.96,66582.16,66560.59,13.21937,1769914379999999,0,0,0,0,0
1769914380000000,66669.30,66733.19,66637.60,66685.18,47.18164,1769914439999999,0,0,0,0,0
1769914440000000,66417.42,66474.53,66401.79,66431.64,70.95877,1769914499999999,0,0,0,0,0
1769914500000000,66329.03,66369.60,66291.07,66317.45,42.28049,1769914559999999,0,0,0,0,0
1769914560000000,66319.50,66380.91,66175.18,66323.77,73.08466,1769914619999999,0,0,0,0,0
1769914620000000,66274.26,66316.41,66205.48,66287.45,51.13002,1769914679999999,0,0,0,0,0
1769914680000000,66166.60,66231.02,66166.51,66243.88,23.94519,1769914739999999,0,0,0,0,0
1769914740000000,66031.71,66092.63,66023.34,66083.65,50.23684,1769914799999999,0,0,0,0,0
1769914800000000,66151.90,66154.97,66035.79,66143.80,29.21363,1769914859999999,0,0,0,0,0
1769914860000000,65937.19,65986.19,65936.34,65924.51,52.44845,1769914919999999,0,0,0,0,0
1769914920000000,65607.73,65611.29,65575.42,65677.52,52.49455,1769914979999999,0,0,0,0,0
1769914980000000,65476.73,65567.84,65389.43,65435.28,60.46499,1769915039999999,0,0,0,0,0
1769915040000000,65319.67,65448.19,65199.89,65257.28,55.24384,1769915099999999,0,0,0,0,0
1769915100000000,65259.54,65339.95,65145.55,65228.41,16.30934,1769915159999999,0,0,0,0,0
1769915160000000,65188.65,65316.08,65169.46,65207.66,47.75854,1769915219999999,0,0,0,0,0
1769915220000000,65369.30,65386.84,65240.30,65330.32,27.98791,1769915279999999,0,0,0,0,0
1769915280000000,65445.24,65527.06,65399.18,65383.10,33.71007,1769915339999999,0,0,0,0,0
1769915340000000,65731.54,65867.50,65599.40,65812.18,70.20984,1769915399999999,0,0,0,0,0
1769915400000000,65660.23,65880.99,65518.72,65645.47,35.60425,1769915459999999,0,0,0,0,0
1769915460000000,65663.28,65676.24,65577.48,65653.25,57.09799,1769915519999999,0,0,0,0,0
1769915520000000,65566.76,65660.42,65483.29,65481.45,17.58423,1769915579999999,0,0,0,0,0
1769915580000000,65567.35,65585.27,65490.63,65533.20,74.06791,1769915639999999,0,0,0,0,0
1769915640000000,65574.21,65602.66,65495.75,65495.83,31.15331,1769915699999999,0,0,0,0,0
1769915700000000,65502.32,65526.24,65438.01,65491.03,44.48372,1769915759999999,0,0,0,0,0
1769915760000000,65756.57,65852.41,65698.67,65789.68,56.93404,1769915819999999,0,0,0,0,0
1769915820000000,65737.17,65930.26,65622.08,65769.22,20.81660,1769915879999999,0,0,0,0,0
1769915880000000,65674.55,65693.17,65592.80,65677.29,76.60651,1769915939999999,0,0,0,0,0
1769915940000000,65812.46,65828.17,65628.56,65846.62,69.88151,1769915999999999,0,0,0,0,0
1769916000000000,65993.57,66064.71,65781.31,65963.12,35.10717,1769916059999999,0,0,0,0,0
1769916060000000,65910.54,65941.53,65798.78,65964.45,41.83022,1769916119999999,0,0,0,0,0
1769916120000000,65794.00,65891.83,65780.38,65789.24,65.07562,1769916179999999,0,0,0,0,0
1769916180000000,65793.17,65834.65,65765.46,65787.22,63.56102,1769916239999999,0,0,0,0,0
1769916240000000,65817.04,65870.83,65768.26,65790.96,20.32879,1769916299999999,0,0,0,0,0
1769916300000000,65822.12,65825.64,65793.95,65804.74,19.09945,1769916359999999,0,0,0,0,0
1769916360000000,65817.63,65867.17,65807.93,65809.87,11.04022,1769916419999999,0,0,0,0,0
1769916420000000,65841.03,65898.15,65818.89,65863.17,13.66793,1769916479999999,0,0,0,0,0
1769916480000000,65827.29,65924.92,65824.81,65781.81,64.46119,1769916539999999,0,0,0,0,0
1769916540000000,65751.31,65754.51,65558.44,65748.99,13.03555,1769916599999999,0,0,0,0,0
1769916600000000,65810.00,65967.20,65722.26,65804.05,77.48183,1769916659999999,0,0,0,0,0
1769916660000000,65964.88,65998.95,65865.63,66000.17,44.31882,1769916719999999,0,0,0,0,0
1769916720000000,66009.48,66026.28,65913.76,66036.10,14.59776,1769916779999999,0,0,0,0,0
1769916780000000,65971.19,66083.07,65903.48,65960.57,79.62394,1769916839999999,0,0,0,0,0
1769916840000000,65804.41,65821.20,65775.58,65793.17,59.12456,1769916899999999,0,0,0,0,0
1769916900000000,65931.38,66024.06,65916.19,65867.93,25.05161,1769916959999999,0,0,0,0,0
1769916960000000,65823.64,65840.91,65777.02,65860.93,39.11928,1769917019999999,0,0,0,0,0
1769917020000000,65950.36,65997.83,65910.96,65917.00,20.68472,1769917079999999,0,0,0,0,0
1769917080000000,65995.10,66008.98,65977.71,65979.69,16.75951,1769917139999999,0,0,0,0,0
1769917140000000,65970.85,66116.69,65871.13,65952.41,49.31105,1769917199999999,0,0,0,0,0
1769917200000000,65929.24,65965.08,65857.52,65976.32,62.51990,1769917259999999,0,0,0,0,0
1769917260000000,66086.57,66180.80,65980.34,66075.88,34.61523,1769917319999999,0,0,0,0,0
1769917320000000,65989.58,66015.60,65958.05,65965.83,17.57529,1769917379999999,0,0,0,0,0
1769917380000000,66065.62,66128.85,66057.35,66013.52,66.50550,1769917439999999,0,0,0,0,0
1769917440000000,66289.07,66468.23,66243.08,66238.93,54.98894,1769917499999999,0,0,0,0,0
1769917500000000,66623.02,66653.24,66592.80,66595.31,22.62913,1769917559999999,0,0,0,0,0
1769917560000000,66577.14,66642.90,66572.40,66580.88,70.89039,1769917619999999,0,0,0,0,0
1769917620000000,66430.43,66463.21,66359.25,66474.51,12.14600,1769917679999999,0,0,0,0,0
1769917680000000,66420.73,66476.40,66356.76,66438.36,35.90372,1769917739999999,0,0,0,0,0
1769917740000000,66367.51,66503.87,66336.79,66360.56,13.68262,1769917799999999,0,0,0,0,0
1769917800000000,66475.00,66567.70,66445.68,66446.69,56.33571,1769917859999999,0,0,0,0,0
1769917860000000,66306.24,66314.01,66286.78,66372.61,17.96723,1769917919999999,0,0,0,0,0
1769917920000000,66188.97,66216.80,66148.84,66147.36,56.69928,1769917979999999,0,0,0,0,0
1769917980000000,66327.38,66349.97,66319.32,66324.48,31.09936,1769918039999999,0,0,0,0,0
1769918040000000,66340.40,66382.59,66337.93,66376.06,10.54109,1769918099999999,0,0,0,0,0
1769918100000000,66331.95,66381.67,66240.89,66374.60,45.01836,1769918159999999,0,0,0,0,0
1769918160000000,66461.19,66586.69,66318.09,66496.01,12.96116,1769918219999999,0,0,0,0,0
1769918220000000,66789.65,66810.84,66721.81,66749.74,50.13798,1769918279999999,0,0,0,0,0
1769918280000000,66741.43,66821.95,66729.13,66746.87,32.73377,1769918339999999,0,0,0,0,0
1769918340000000,66798.69,66903.97,66710.12,66720.51,16.16909,1769918399999999,0,0,0,0,0
1769918400000000,66852.35,66901.87,66769.69,66826.53,37.70367,1769918459999999,0,0,0,0,0
1769918460000000,66792.58,66860.28,66768.38,66813.62,45.73383,1769918519999999,0,0,0,0,0
1769918520000000,66918.72,66981.47,66857.14,66898.06,60.91654,1769918579999999,0,0,0,0,0
1769918580000000,67024.81,67158.21,67020.94,67047.24,23.80903,1769918639999999,0,0,0,0,0
1769918640000000,66811.88,66892.98,66783.93,66791.17,64.09937,1769918699999999,0,0,0,0,0
1769918700000000,66551.61,66556.57,66546.19,66508.03,74.69080,1769918759999999,0,0,0,0,0
1769918760000000,66348.06,66392.85,66234.67,66291.70,53.90522,1769918819999999,0,0,0,0,0
1769918820000000,66374.20,66398.65,66310.68,66386.27,29.22716,1769918879999999,0,0,0,0,0
1769918880000000,66534.81,66567.72,66502.31,66575.56,13.98230,1769918939999999,0,0,0,0,0
1769918940000000,66556.57,66584.42,66453.11,66497.33,53.05059,1769918999999999,0,0,0,0,0
1769919000000000,66381.76,66385.72,66248.20,66358.04,72.71137,1769919059999999,0,0,0,0,0
1769919060000000,66115.07,66160.35,66074.32,66086.33,43.29403,1769919119999999,0,0,0,0,0
1769919120000000,66140.77,66164.00,66004.40,66192.65,34.04064,1769919179999999,0,0,0,0,0
1769919180000000,66095.55,66187.98,66067.32,66122.22,40.64308,1769919239999999,0,0,0,0,0
1769919240000000,65920.68,65956.83,65878.76,65953.14,29.80255,1769919299999999,0,0,0,0,0
1769919300000000,65801.53,65840.97,65686.23,65760.80,55.31137,1769919359999999,0,0,0,0,0
1769919360000000,65858.71,65873.06,65830.26,65829.26,60.66136,1769919419999999,0,0,0,0,0
1769919420000000,65673.59,65818.54,65623.20,65647.85,50.79177,1769919479999999,0,0,0,0,0
1769919480000000,65757.98,65815.60,65636.64,65745.49,37.43706,1769919539999999,0,0,0,0,0
1769919540000000,65461.67,65567.75,65433.23,65497.87,65.41634,1769919599999999,0,0,0,0,0
1769919600000000,65545.74,65655.62,65483.34,65488.10,57.97901,1769919659999999,0,0,0,0,0
1769919660000000,65329.80,65348.83,65262.59,65347.35,35.38184,1769919719999999,0,0,0,0,0
1769919720000000,65372.34,65422.64,65284.95,65357.43,25.85801,1769919779999999,0,0,0,0,0
1769919780000000,65409.50,65433.89,65388.84,65394.18,63.96123,1769919839999999,0,0,0,0,0
1769919840000000,65566.04,65708.81,65495.57,65574.56,63.64153,1769919899999999,0,0,0,0,0
1769919900000000,65662.35,65719.41,65583.28,65726.64,63.97685,1769919959999999,0,0,0,0,0
1769919960000000,65691.76,65736.61,65615.69,65707.46,57.34540,1769920019999999,0,0,0,0,0
1769920020000000,65701.02,65787.46,65672.08,65765.89,41.42496,1769920079999999,0,0,0,0,0
1769920080000000,65571.37,65585.97,65538.96,65529.38,68.45794,1769920139999999,0,0,0,0,0
1769920140000000,65323.14,65466.34,65234.53,65318.80,29.72402,1769920199999999,0,0,0,0,0
1769920200000000,65186.17,65252.38,65042.06,65170.67,66.08815,1769920259999999,0,0,0,0,0
1769920260000000,65258.64,65305.01,65155.76,65195.51,48.81785,1769920319999999,0,0,0,0,0
1769920320000000,65489.24,65582.20,65450.33,65462.87,63.41818,1769920379999999,0,0,0,0,0
1769920380000000,65440.31,65612.23,65388.72,65474.60,76.24893,1769920439999999,0,0,0,0,0
1769920440000000,65466.83,65553.11,65455.93,65474.37,13.72798,1769920499999999,0,0,0,0,0
1769920500000000,65354.50,65355.24,65276.99,65353.17,11.97313,1769920559999999,0,0,0,0,0
1769920560000000,65612.83,65677.23,65529.55,65555.55,19.63197,1769920619999999,0,0,0,0,0
1769920620000000,65544.94,65691.46,65530.41,65524.32,59.38753,1769920679999999,0,0,0,0,0
1769920680000000,65527.62,65530.23,65473.58,65542.31,68.44742,1769920739999999,0,0,0,0,0
1769920740000000,65294.48,65333.40,65256.22,65291.10,30.16711,1769920799999999,0,0,0,0,0
1769920800000000,65278.18,65301.93,65153.66,65312.50,41.99795,1769920859999999,0,0,0,0,0
1769920860000000,65526.52,65637.92,65514.57,65522.36,46.07630,1769920919999999,0,0,0,0,0
1769920920000000,65528.12,65572.60,65428.36,65551.88,26.83950,1769920979999999,0,0,0,0,0
1769920980000000,65333.59,65392.76,65147.33,65389.16,14.73755,1769921039999999,0,0,0,0,0
1769921040000000,65155.83,65171.35,65054.42,65152.10,37.33176,1769921099999999,0,0,0,0,0
